"phase","analysis","gene1","gene2","dataset","R","p_value","status","path"
"ph1","chromatin_vs_heme","H2AFZ","UROD","LUSC_Normal",0.69,"4e-08","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__LUSC_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROD","PAAD_Normal",1,"0.083","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__PAAD_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROD","PCPG_Normal",1,"0.33","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__PCPG_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROD","PRAD_Normal",0.6,"2e-06","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__PRAD_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROD","READ_Normal",0.0061,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__READ_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROD","SARC_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__SARC_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROD","SKCM_Normal",NA,NA,"extraction_failed","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__SKCM_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROD","STAD_Normal",0.42,"0.01","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__STAD_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROD","THCA_Normal",-0.35,"0.0064","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__THCA_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROD","THYM_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__THYM_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROD","UCEC_Normal",0.43,"0.14","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__UCEC_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","Adipose_Subcutaneous",0.071,"0.2","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__Adipose_Subcutaneous__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","BLCA_Normal",0.36,"0.13","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__BLCA_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","BRCA_Normal",0.19,"0.044","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__BRCA_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","CESC_Normal",0.5,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__CESC_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","CHOL_Normal",0.35,"0.36","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__CHOL_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","COAD_Normal",0.55,"0.00028","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__COAD_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","ESCA_Normal",0.86,"0.00026","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__ESCA_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","HNSC_Normal",-0.36,"0.017","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__HNSC_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","KICH_Normal",0.48,"0.015","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__KICH_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","KIRC_Normal",0.49,"1.6e-05","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__KIRC_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","KIRP_Normal",0.55,"0.001","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__KIRP_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","LIHC_Normal",0.6,"4.1e-06","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__LIHC_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","LUAD_Normal",0.31,"0.019","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__LUAD_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","LUSC_Normal",0.53,"8.8e-05","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__LUSC_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","PAAD_Normal",0.2,"0.92","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__PAAD_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","PCPG_Normal",0.5,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__PCPG_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","PRAD_Normal",0.64,"6.2e-07","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__PRAD_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","READ_Normal",-0.22,"0.54","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__READ_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","SARC_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__SARC_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","SKCM_Normal",NA,NA,"extraction_failed","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__SKCM_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","STAD_Normal",0.41,"0.013","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__STAD_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","THCA_Normal",-0.14,"0.29","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__THCA_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","THYM_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__THYM_Normal__spearman.pdf"
"ph1","chromatin_vs_heme","H2AFZ","UROS","UCEC_Normal",-0.41,"0.17","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__UCEC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","Adipose_Subcutaneous",0.3,"8e-08","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__Adipose_Subcutaneous__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","BLCA_Normal",0.035,"0.89","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__BLCA_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","BRCA_Normal",0.088,"0.36","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__BRCA_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","CESC_Normal",1,"0.33","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__CESC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","CHOL_Normal",0.05,"0.91","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__CHOL_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","COAD_Normal",-0.39,"0.013","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__COAD_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","ESCA_Normal",0.071,"0.82","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__ESCA_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","HNSC_Normal",0.03,"0.85","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__HNSC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","KICH_Normal",-0.22,"0.29","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__KICH_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","KIRC_Normal",-0.39,"0.00081","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__KIRC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","KIRP_Normal",-0.41,"0.021","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__KIRP_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","LIHC_Normal",0.14,"0.32","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__LIHC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","LUAD_Normal",-0.46,"0.00022","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__LUAD_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","LUSC_Normal",-0.18,"0.21","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__LUSC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","PAAD_Normal",0.8,"0.33","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__PAAD_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","PCPG_Normal",-1,"0.33","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__PCPG_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","PRAD_Normal",0.28,"0.045","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__PRAD_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","READ_Normal",-0.84,"0.0045","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__READ_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","SARC_Normal",-1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__SARC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","SKCM_Normal",NA,NA,"extraction_failed","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__SKCM_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","STAD_Normal",-0.074,"0.67","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__STAD_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","THCA_Normal",0.14,"0.27","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__THCA_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","THYM_Normal",-1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__THYM_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAD","HMBS","UCEC_Normal",-0.42,"0.15","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAD_vs_HMBS__UCEC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","Adipose_Subcutaneous",0.23,"3.2e-05","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__Adipose_Subcutaneous__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","BLCA_Normal",-0.59,"0.0096","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__BLCA_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","BRCA_Normal",0.32,"0.00051","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__BRCA_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","CESC_Normal",-0.5,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__CESC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","CHOL_Normal",0.017,"0.98","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__CHOL_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","COAD_Normal",0.072,"0.65","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__COAD_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","ESCA_Normal",0.15,"0.62","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__ESCA_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","HNSC_Normal",0.0013,"0.99","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__HNSC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","KICH_Normal",0.064,"0.76","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__KICH_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","KIRC_Normal",-0.12,"0.31","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__KIRC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","KIRP_Normal",-0.32,"0.075","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__KIRP_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","LIHC_Normal",-0.012,"0.93","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__LIHC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","LUAD_Normal",0.1,"0.44","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__LUAD_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","LUSC_Normal",0.37,"0.0085","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__LUSC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","PAAD_Normal",0.2,"0.92","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__PAAD_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","PCPG_Normal",-0.5,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__PCPG_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","PRAD_Normal",0.3,"0.032","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__PRAD_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","READ_Normal",-0.091,"0.81","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__READ_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","SARC_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__SARC_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","SKCM_Normal",NA,NA,"extraction_failed","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__SKCM_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","STAD_Normal",0.33,"0.049","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__STAD_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","THCA_Normal",0.36,"0.0058","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__THCA_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","THYM_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__THYM_Normal__spearman.pdf"
"ph1","heme_consecutive","ALAS1","ALAD","UCEC_Normal",-0.18,"0.57","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__ALAS1_vs_ALAD__UCEC_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","Adipose_Subcutaneous",0.5,"5.6e-22","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__Adipose_Subcutaneous__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","BLCA_Normal",0.0097,"0.97","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__BLCA_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","BRCA_Normal",0.49,"5.8e-08","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__BRCA_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","CESC_Normal",0.5,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__CESC_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","CHOL_Normal",0.63,"0.076","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__CHOL_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","COAD_Normal",0.19,"0.24","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__COAD_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","ESCA_Normal",0.51,"0.078","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__ESCA_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","HNSC_Normal",0.19,"0.22","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__HNSC_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","KICH_Normal",0.33,"0.11","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__KICH_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","KIRC_Normal",0.21,"0.075","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__KIRC_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","KIRP_Normal",0.65,"5.3e-05","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__KIRP_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","LIHC_Normal",0.19,"0.19","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__LIHC_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","LUAD_Normal",0.44,"0.00042","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__LUAD_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","LUSC_Normal",0.48,"0.00039","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__LUSC_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","PAAD_Normal",-0.8,"0.33","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__PAAD_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","PCPG_Normal",0.5,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__PCPG_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","PRAD_Normal",0.2,"0.15","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__PRAD_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","READ_Normal",0.3,"0.41","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__READ_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","SARC_Normal",-1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__SARC_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","SKCM_Normal",NA,NA,"extraction_failed","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__SKCM_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","STAD_Normal",0.46,"0.0044","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__STAD_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","THCA_Normal",0.16,"0.22","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__THCA_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","THYM_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__THYM_Normal__spearman.pdf"
"ph1","heme_consecutive","CPOX","PPOX","UCEC_Normal",-0.055,"0.86","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__CPOX_vs_PPOX__UCEC_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","Adipose_Subcutaneous",0.57,"1.6e-28","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__Adipose_Subcutaneous__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","BLCA_Normal",0.22,"0.36","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__BLCA_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","BRCA_Normal",0.49,"4.8e-08","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__BRCA_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","CESC_Normal",1,"0.33","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__CESC_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","CHOL_Normal",0.8,"0.014","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__CHOL_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","COAD_Normal",0.3,"0.055","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__COAD_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","ESCA_Normal",0.74,"0.0053","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__ESCA_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","HNSC_Normal",0.054,"0.73","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__HNSC_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","KICH_Normal",0.61,"0.0011","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__KICH_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","KIRC_Normal",0.58,"1.1e-07","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__KIRC_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","KIRP_Normal",0.52,"0.0021","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__KIRP_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","LIHC_Normal",0.71,"7.5e-09","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__LIHC_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","LUAD_Normal",0.52,"2.2e-05","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__LUAD_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","LUSC_Normal",0.52,"0.00012","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__LUSC_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","PAAD_Normal",0.8,"0.33","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__PAAD_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","PCPG_Normal",1,"0.33","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__PCPG_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","PRAD_Normal",0.25,"0.071","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__PRAD_Normal__spearman.pdf"
